Date,Employee_ID,Clock_In,Clock_Out,Total_Hours,OT_Hours
2024-05-12,Person_0,08:46,16:47,8.02,0.02
2024-05-13,Person_0,08:43,16:46,8.05,0.05
2024-05-14,Person_0,08:45,16:40,7.92,0.0
2024-05-15,Person_0,08:45,16:47,8.03,0.03
2024-05-16,Person_0,08:39,16:38,7.98,0.0
2024-05-17,Person_0,08:44,16:50,8.1,0.1
2024-05-18,Person_0,08:43,16:45,8.03,0.03
2024-05-19,Person_0,08:41,16:45,8.07,0.07
2024-05-20,Person_0,08:46,16:47,8.02,0.02
2024-05-21,Person_0,08:41,16:46,8.08,0.08
2024-05-22,Person_0,08:48,16:48,8.0,0.0
2024-05-23,Person_0,08:47,16:44,7.95,0.0
2024-05-24,Person_0,08:45,16:45,8.0,0.0
2024-05-25,Person_0,08:48,16:43,7.92,0.0
2024-05-26,Person_0,08:44,16:45,8.02,0.02
2024-05-27,Person_0,08:47,16:48,8.02,0.02
2024-05-28,Person_0,08:47,16:44,7.95,0.0
2024-05-29,Person_0,08:45,16:46,8.02,0.02
2024-05-30,Person_0,08:50,16:47,7.95,0.0
2024-05-31,Person_0,08:44,16:44,8.0,0.0
2024-06-01,Person_0,08:44,16:48,8.07,0.07
2024-06-02,Person_0,08:43,16:43,8.0,0.0
2024-06-03,Person_0,08:48,16:42,7.9,0.0
2024-06-04,Person_0,08:46,16:44,7.97,0.0
2024-06-05,Person_0,08:40,16:46,8.1,0.1
2024-06-06,Person_0,08:46,16:49,8.05,0.05
2024-06-07,Person_0,08:48,16:46,7.97,0.0
2024-06-08,Person_0,08:43,16:46,8.05,0.05
2024-06-09,Person_0,08:46,16:41,7.92,0.0
2024-06-10,Person_0,08:40,16:47,8.12,0.12
2024-06-11,Person_0,08:44,16:51,8.12,0.12
2024-06-12,Person_0,08:49,16:42,7.88,0.0
2024-06-13,Person_0,08:41,16:47,8.1,0.1
2024-06-14,Person_0,08:45,16:47,8.03,0.03
2024-06-15,Person_0,08:44,16:45,8.02,0.02
2024-06-16,Person_0,08:40,16:44,8.07,0.07
2024-06-17,Person_0,08:44,16:43,7.98,0.0
2024-06-18,Person_0,08:50,16:49,7.98,0.0
2024-06-19,Person_0,08:47,16:45,7.97,0.0
2024-06-20,Person_0,08:45,16:46,8.02,0.02
2024-06-21,Person_0,08:49,16:46,7.95,0.0
2024-06-22,Person_0,08:43,16:46,8.05,0.05
2024-06-23,Person_0,08:46,16:43,7.95,0.0
2024-06-24,Person_0,08:43,16:44,8.02,0.02
2024-06-25,Person_0,08:47,16:51,8.07,0.07
2024-06-26,Person_0,08:37,16:44,8.12,0.12
2024-06-27,Person_0,08:43,16:50,8.12,0.12
2024-06-28,Person_0,08:41,16:46,8.08,0.08
2024-06-29,Person_0,08:44,16:44,8.0,0.0
2024-06-30,Person_0,08:48,16:40,7.87,0.0
2024-07-01,Person_0,08:46,16:46,8.0,0.0
2024-07-02,Person_0,08:44,16:49,8.08,0.08
2024-07-03,Person_0,08:47,16:48,8.02,0.02
2024-07-04,Person_0,08:46,16:45,7.98,0.0
2024-07-05,Person_0,08:46,16:46,8.0,0.0
2024-07-06,Person_0,08:46,16:50,8.07,0.07
2024-07-07,Person_0,08:44,16:43,7.98,0.0
2024-07-08,Person_0,08:50,16:46,7.93,0.0
2024-07-09,Person_0,08:43,16:49,8.1,0.1
2024-07-10,Person_0,08:44,16:46,8.03,0.03
2024-07-11,Person_0,08:39,16:46,8.12,0.12
2024-07-12,Person_0,08:48,16:46,7.97,0.0
2024-07-13,Person_0,08:45,16:45,8.0,0.0
2024-07-14,Person_0,08:51,16:43,7.87,0.0
2024-07-15,Person_0,08:48,16:45,7.95,0.0
2024-07-16,Person_0,08:45,16:46,8.02,0.02
2024-07-17,Person_0,08:42,16:40,7.97,0.0
2024-07-18,Person_0,08:44,16:44,8.0,0.0
2024-07-19,Person_0,08:50,16:44,7.9,0.0
2024-07-20,Person_0,08:48,16:41,7.88,0.0
2024-07-21,Person_0,08:43,16:42,7.98,0.0
2024-07-22,Person_0,08:45,16:42,7.95,0.0
2024-07-23,Person_0,08:43,16:47,8.07,0.07
2024-07-24,Person_0,08:44,16:47,8.05,0.05
2024-07-25,Person_0,08:42,16:41,7.98,0.0
2024-07-26,Person_0,08:50,16:43,7.88,0.0
2024-07-27,Person_0,08:41,16:46,8.08,0.08
2024-07-28,Person_0,08:46,16:49,8.05,0.05
2024-07-29,Person_0,08:49,16:46,7.95,0.0
2024-07-30,Person_0,08:46,16:41,7.92,0.0
2024-07-31,Person_0,08:43,16:43,8.0,0.0
2024-08-01,Person_0,08:46,16:38,7.87,0.0
2024-08-02,Person_0,08:44,16:44,8.0,0.0
2024-08-03,Person_0,08:46,16:48,8.03,0.03
2024-08-04,Person_0,08:46,16:42,7.93,0.0
2024-08-05,Person_0,08:42,16:46,8.07,0.07
2024-08-06,Person_0,08:44,16:39,7.92,0.0
2024-08-07,Person_0,08:42,16:42,8.0,0.0
2024-08-08,Person_0,08:44,16:47,8.05,0.05
2024-08-09,Person_0,08:39,16:46,8.12,0.12
2024-08-10,Person_0,08:46,16:52,8.1,0.1
2024-08-11,Person_0,08:46,16:42,7.93,0.0
2024-08-12,Person_0,08:47,16:43,7.93,0.0
2024-08-13,Person_0,08:44,16:42,7.97,0.0
2024-08-14,Person_0,08:45,16:49,8.07,0.07
2024-08-15,Person_0,08:38,16:46,8.13,0.13
2024-08-16,Person_0,08:52,16:44,7.87,0.0
2024-08-17,Person_0,08:45,16:42,7.95,0.0
2024-08-18,Person_0,08:47,16:42,7.92,0.0
2024-08-19,Person_0,08:44,16:45,8.02,0.02
2024-08-20,Person_0,08:51,16:48,7.95,0.0
2024-08-21,Person_0,08:43,16:42,7.98,0.0
2024-08-22,Person_0,08:44,16:47,8.05,0.05
2024-08-23,Person_0,08:43,16:45,8.03,0.03
2024-08-24,Person_0,08:42,16:48,8.1,0.1
2024-08-25,Person_0,08:43,16:46,8.05,0.05
2024-08-26,Person_0,08:46,16:47,8.02,0.02
2024-08-27,Person_0,08:48,16:43,7.92,0.0
2024-08-28,Person_0,08:43,16:48,8.08,0.08
2024-08-29,Person_0,08:50,16:44,7.9,0.0
2024-08-30,Person_0,08:48,16:44,7.93,0.0
2024-08-31,Person_0,08:41,16:44,8.05,0.05
2024-09-01,Person_0,08:46,16:43,7.95,0.0
2024-09-02,Person_0,08:40,16:42,8.03,0.03
2024-09-03,Person_0,08:43,16:44,8.02,0.02
2024-09-04,Person_0,08:46,16:44,7.97,0.0
2024-09-05,Person_0,08:47,16:48,8.02,0.02
2024-09-06,Person_0,08:40,16:42,8.03,0.03
2024-09-07,Person_0,08:46,16:44,7.97,0.0
2024-09-08,Person_0,08:44,16:49,8.08,0.08
2024-09-09,Person_0,08:45,16:43,7.97,0.0
2024-09-10,Person_0,08:43,16:40,7.95,0.0
2024-09-11,Person_0,08:47,16:43,7.93,0.0
2024-09-12,Person_0,08:47,16:44,7.95,0.0
2024-09-13,Person_0,08:45,16:46,8.02,0.02
2024-09-14,Person_0,08:46,16:45,7.98,0.0
2024-09-15,Person_0,08:46,16:44,7.97,0.0
2024-09-16,Person_0,08:44,16:43,7.98,0.0
2024-09-17,Person_0,08:52,16:45,7.88,0.0
2024-09-18,Person_0,08:45,16:49,8.07,0.07
2024-09-19,Person_0,08:49,16:45,7.93,0.0
2024-09-20,Person_0,08:45,16:46,8.02,0.02
2024-09-21,Person_0,08:48,16:43,7.92,0.0
2024-09-22,Person_0,08:45,16:40,7.92,0.0
2024-09-23,Person_0,08:42,16:39,7.95,0.0
2024-09-24,Person_0,08:41,16:47,8.1,0.1
2024-09-25,Person_0,08:41,16:45,8.07,0.07
2024-09-26,Person_0,08:42,16:43,8.02,0.02
2024-09-27,Person_0,08:43,16:45,8.03,0.03
2024-09-28,Person_0,08:41,16:44,8.05,0.05
2024-09-29,Person_0,08:46,16:43,7.95,0.0
2024-09-30,Person_0,08:48,16:42,7.9,0.0
2024-10-01,Person_0,08:46,16:45,7.98,0.0
2024-10-02,Person_0,08:44,16:45,8.02,0.02
2024-10-03,Person_0,08:47,16:50,8.05,0.05
2024-10-04,Person_0,08:38,16:44,8.1,0.1
2024-10-05,Person_0,08:45,16:48,8.05,0.05
2024-10-06,Person_0,08:47,16:40,7.88,0.0
2024-10-07,Person_0,08:47,16:42,7.92,0.0
2024-10-08,Person_0,08:46,16:46,8.0,0.0
2024-10-09,Person_0,08:42,16:49,8.12,0.12
2024-10-10,Person_0,08:48,16:48,8.0,0.0
2024-10-11,Person_0,08:44,16:46,8.03,0.03
2024-10-12,Person_0,08:44,16:43,7.98,0.0
2024-10-13,Person_0,08:44,16:50,8.1,0.1
2024-10-14,Person_0,08:42,16:48,8.1,0.1
2024-10-15,Person_0,08:40,16:48,8.13,0.13
2024-10-16,Person_0,08:47,16:42,7.92,0.0
2024-10-17,Person_0,08:42,16:43,8.02,0.02
2024-10-18,Person_0,08:43,16:41,7.97,0.0
2024-10-19,Person_0,08:48,16:48,8.0,0.0
2024-10-20,Person_0,08:44,16:40,7.93,0.0
2024-10-21,Person_0,08:43,16:43,8.0,0.0
2024-10-22,Person_0,08:44,16:43,7.98,0.0
2024-10-23,Person_0,08:44,16:45,8.02,0.02
2024-10-24,Person_0,08:47,16:44,7.95,0.0
2024-10-25,Person_0,08:43,16:46,8.05,0.05
2024-10-26,Person_0,08:44,16:45,8.02,0.02
2024-10-27,Person_0,08:47,16:39,7.87,0.0
2024-10-28,Person_0,08:42,16:47,8.08,0.08
2024-10-29,Person_0,08:41,16:47,8.1,0.1
2024-10-30,Person_0,08:39,16:43,8.07,0.07
2024-10-31,Person_0,08:46,16:45,7.98,0.0
2024-11-01,Person_0,08:45,16:43,7.97,0.0
2024-11-02,Person_0,08:36,16:48,8.2,0.2
2024-11-03,Person_0,08:43,16:42,7.98,0.0
2024-11-04,Person_0,08:48,16:40,7.87,0.0
2024-11-05,Person_0,08:44,16:47,8.05,0.05
2024-11-06,Person_0,08:51,16:49,7.97,0.0
2024-11-07,Person_0,08:46,16:40,7.9,0.0
2024-11-08,Person_0,08:48,16:45,7.95,0.0
2024-11-09,Person_0,08:45,16:46,8.02,0.02
2024-11-10,Person_0,08:45,16:49,8.07,0.07
2024-11-11,Person_0,08:47,16:49,8.03,0.03
2024-11-12,Person_0,08:43,16:47,8.07,0.07
2024-11-13,Person_0,08:45,16:46,8.02,0.02
2024-11-14,Person_0,08:42,16:44,8.03,0.03
2024-11-15,Person_0,08:45,16:39,7.9,0.0
2024-11-16,Person_0,08:43,16:44,8.02,0.02
2024-11-17,Person_0,08:45,16:36,7.85,0.0
2024-11-18,Person_0,08:41,16:45,8.07,0.07
2024-11-19,Person_0,08:46,16:48,8.03,0.03
2024-11-20,Person_0,08:42,16:42,8.0,0.0
2024-11-21,Person_0,08:48,16:45,7.95,0.0
2024-11-22,Person_0,08:45,16:45,8.0,0.0
2024-11-23,Person_0,08:46,16:48,8.03,0.03
2024-11-24,Person_0,08:44,16:49,8.08,0.08
2024-11-25,Person_0,08:43,16:45,8.03,0.03
2024-11-26,Person_0,08:47,16:43,7.93,0.0
2024-11-27,Person_0,08:44,16:41,7.95,0.0
2024-11-28,Person_0,08:39,16:46,8.12,0.12
2024-11-29,Person_0,08:47,16:44,7.95,0.0
2024-11-30,Person_0,08:47,16:45,7.97,0.0
2024-12-01,Person_0,08:49,16:45,7.93,0.0
2024-12-02,Person_0,08:47,16:44,7.95,0.0
2024-12-03,Person_0,08:42,16:47,8.08,0.08
2024-12-04,Person_0,08:48,16:46,7.97,0.0
2024-12-05,Person_0,08:42,16:42,8.0,0.0
2024-12-06,Person_0,08:43,16:41,7.97,0.0
2024-12-07,Person_0,08:44,16:46,8.03,0.03
2024-12-08,Person_0,08:42,16:49,8.12,0.12
2024-12-09,Person_0,08:47,16:44,7.95,0.0
2024-12-10,Person_0,08:47,16:46,7.98,0.0
2024-12-11,Person_0,08:42,16:44,8.03,0.03
2024-12-12,Person_0,08:48,16:50,8.03,0.03
2023-01-01,Person_1,09:01,16:43,7.7,0.0
2023-01-02,Person_1,08:56,17:07,8.18,0.18
2023-01-03,Person_1,08:46,16:43,7.95,0.0
2023-01-04,Person_1,08:47,16:49,8.03,0.03
2023-01-05,Person_1,08:54,16:53,7.98,0.0
2023-01-06,Person_1,08:51,16:42,7.85,0.0
2023-01-07,Person_1,09:05,16:51,7.77,0.0
2023-01-08,Person_1,08:49,17:04,8.25,0.25
2023-01-09,Person_1,08:44,16:43,7.98,0.0
2023-01-10,Person_1,08:55,16:44,7.82,0.0
2023-01-11,Person_1,08:51,16:51,8.0,0.0
2023-01-12,Person_1,08:55,16:46,7.85,0.0
2023-01-13,Person_1,08:57,16:46,7.82,0.0
2023-01-14,Person_1,08:43,16:52,8.15,0.15
2023-01-15,Person_1,08:47,16:46,7.98,0.0
2023-01-16,Person_1,08:59,16:48,7.82,0.0
2023-01-17,Person_1,08:49,16:50,8.02,0.02
2023-01-18,Person_1,08:56,16:54,7.97,0.0
2023-01-19,Person_1,08:44,16:45,8.02,0.02
2023-01-20,Person_1,08:33,16:39,8.1,0.1
2023-01-21,Person_1,08:45,16:42,7.95,0.0
2023-01-22,Person_1,08:55,16:46,7.85,0.0
2023-01-23,Person_1,08:47,16:49,8.03,0.03
2023-01-24,Person_1,08:44,16:48,8.07,0.07
2023-01-25,Person_1,08:50,16:45,7.92,0.0
2023-01-26,Person_1,08:59,16:42,7.72,0.0
2023-01-27,Person_1,08:46,16:50,8.07,0.07
2023-01-28,Person_1,08:48,16:57,8.15,0.15
2023-01-29,Person_1,08:49,16:51,8.03,0.03
2023-01-30,Person_1,08:45,16:44,7.98,0.0
2023-01-31,Person_1,08:50,16:47,7.95,0.0
2023-02-01,Person_1,09:05,16:41,7.6,0.0
2023-02-02,Person_1,08:53,16:52,7.98,0.0
2023-02-03,Person_1,08:48,16:49,8.02,0.02
2023-02-04,Person_1,08:56,16:49,7.88,0.0
2023-02-05,Person_1,08:54,16:52,7.97,0.0
2023-02-06,Person_1,08:52,16:41,7.82,0.0
2023-02-07,Person_1,08:47,16:57,8.17,0.17
2023-02-08,Person_1,08:56,17:05,8.15,0.15
2023-02-09,Person_1,08:56,16:45,7.82,0.0
2023-02-10,Person_1,08:46,16:54,8.13,0.13
2023-02-11,Person_1,08:57,16:55,7.97,0.0
2023-02-12,Person_1,08:55,16:45,7.83,0.0
2023-02-13,Person_1,08:57,16:58,8.02,0.02
2023-02-14,Person_1,08:35,17:00,8.42,0.42
2023-02-15,Person_1,08:53,16:41,7.8,0.0
2023-02-16,Person_1,08:51,16:48,7.95,0.0
2023-02-17,Person_1,08:58,16:45,7.78,0.0
2023-02-18,Person_1,08:46,16:55,8.15,0.15
2023-02-19,Person_1,08:51,16:37,7.77,0.0
2023-02-20,Person_1,08:46,16:49,8.05,0.05
2023-02-21,Person_1,08:55,16:46,7.85,0.0
2023-02-22,Person_1,09:09,16:43,7.57,0.0
2023-02-23,Person_1,08:53,16:57,8.07,0.07
2023-02-24,Person_1,08:59,16:36,7.62,0.0
2023-02-25,Person_1,08:55,16:49,7.9,0.0
2023-02-26,Person_1,08:44,16:51,8.12,0.12
2023-02-27,Person_1,08:57,16:39,7.7,0.0
2023-02-28,Person_1,08:49,17:00,8.18,0.18
2023-03-01,Person_1,08:39,16:35,7.93,0.0
2023-03-02,Person_1,09:04,16:55,7.85,0.0
2023-03-03,Person_1,08:53,16:56,8.05,0.05
2023-03-04,Person_1,08:44,17:03,8.32,0.32
2023-03-05,Person_1,08:52,16:56,8.07,0.07
2023-03-06,Person_1,08:52,16:55,8.05,0.05
2023-03-07,Person_1,08:54,16:39,7.75,0.0
2023-03-08,Person_1,08:41,16:38,7.95,0.0
2023-03-09,Person_1,08:54,16:39,7.75,0.0
2023-03-10,Person_1,08:48,16:43,7.92,0.0
2023-03-11,Person_1,08:55,16:36,7.68,0.0
2023-03-12,Person_1,08:53,16:51,7.97,0.0
2023-03-13,Person_1,08:41,16:51,8.17,0.17
2023-03-14,Person_1,08:48,17:04,8.27,0.27
2023-03-15,Person_1,09:02,16:48,7.77,0.0
2023-03-16,Person_1,08:55,16:51,7.93,0.0
2023-03-17,Person_1,08:46,16:49,8.05,0.05
2023-03-18,Person_1,08:55,16:47,7.87,0.0
2023-03-19,Person_1,09:01,16:34,7.55,0.0
2023-03-20,Person_1,09:03,16:46,7.72,0.0
2023-03-21,Person_1,09:03,16:48,7.75,0.0
2023-03-22,Person_1,08:57,16:44,7.78,0.0
2023-03-23,Person_1,08:59,16:53,7.9,0.0
2023-03-24,Person_1,08:51,16:50,7.98,0.0
2023-03-25,Person_1,09:00,16:52,7.87,0.0
2023-03-26,Person_1,08:53,16:54,8.02,0.02
2023-03-27,Person_1,08:47,16:50,8.05,0.05
2023-03-28,Person_1,08:44,16:48,8.07,0.07
2023-03-29,Person_1,08:59,17:00,8.02,0.02
2023-03-30,Person_1,08:53,16:52,7.98,0.0
2023-03-31,Person_1,08:41,16:53,8.2,0.2
2023-04-01,Person_1,08:48,16:40,7.87,0.0
2023-04-02,Person_1,08:54,16:56,8.03,0.03
2023-04-03,Person_1,08:51,16:40,7.82,0.0
2023-04-04,Person_1,08:51,16:42,7.85,0.0
2023-04-05,Person_1,08:55,16:52,7.95,0.0
2023-04-06,Person_1,08:42,16:26,7.73,0.0
2023-04-07,Person_1,08:50,16:47,7.95,0.0
2023-04-08,Person_1,08:54,16:58,8.07,0.07
2023-04-09,Person_1,08:54,17:04,8.17,0.17
2023-04-10,Person_1,08:48,16:52,8.07,0.07
2023-04-11,Person_1,08:44,16:54,8.17,0.17
2023-04-12,Person_1,08:54,16:48,7.9,0.0
2023-04-13,Person_1,08:49,16:46,7.95,0.0
2023-04-14,Person_1,08:48,16:49,8.02,0.02
2023-04-15,Person_1,08:48,16:47,7.98,0.0
2023-04-16,Person_1,08:50,16:50,8.0,0.0
2023-04-17,Person_1,08:56,16:51,7.92,0.0
2023-04-18,Person_1,08:59,16:42,7.72,0.0
2023-04-19,Person_1,08:45,16:50,8.08,0.08
2023-04-20,Person_1,08:58,16:44,7.77,0.0
2023-04-21,Person_1,08:58,16:59,8.02,0.02
2023-04-22,Person_1,08:43,16:47,8.07,0.07
2023-04-23,Person_1,08:54,16:42,7.8,0.0
2023-04-24,Person_1,08:55,16:57,8.03,0.03
2023-04-25,Person_1,08:52,16:39,7.78,0.0
2023-04-26,Person_1,08:50,16:58,8.13,0.13
2023-04-27,Person_1,09:00,16:54,7.9,0.0
2023-04-28,Person_1,08:51,16:53,8.03,0.03
2023-04-29,Person_1,08:51,16:33,7.7,0.0
2023-04-30,Person_1,08:48,16:50,8.03,0.03
2023-05-01,Person_1,08:44,16:55,8.18,0.18
2023-05-02,Person_1,08:57,16:44,7.78,0.0
2023-05-03,Person_1,08:49,16:45,7.93,0.0
2023-05-04,Person_1,08:51,16:53,8.03,0.03
2023-05-05,Person_1,09:00,16:39,7.65,0.0
2023-05-06,Person_1,08:52,16:57,8.08,0.08
2023-05-07,Person_1,08:51,16:44,7.88,0.0
2023-05-08,Person_1,08:48,16:44,7.93,0.0
2023-05-09,Person_1,08:47,16:50,8.05,0.05
2023-05-10,Person_1,08:58,16:47,7.82,0.0
2023-05-11,Person_1,08:52,16:53,8.02,0.02
2023-05-12,Person_1,08:59,16:37,7.63,0.0
2023-05-13,Person_1,08:58,16:50,7.87,0.0
2023-05-14,Person_1,08:52,17:00,8.13,0.13
2023-05-15,Person_1,08:47,16:46,7.98,0.0
2023-05-16,Person_1,08:53,16:48,7.92,0.0
2023-05-17,Person_1,09:02,16:51,7.82,0.0
2023-05-18,Person_1,08:55,16:42,7.78,0.0
2023-05-19,Person_1,08:53,16:47,7.9,0.0
2023-05-20,Person_1,08:46,17:01,8.25,0.25
2023-05-21,Person_1,08:44,16:58,8.23,0.23
2023-05-22,Person_1,08:50,16:44,7.9,0.0
2023-05-23,Person_1,08:54,16:54,8.0,0.0
2023-05-24,Person_1,08:38,17:07,8.48,0.48
2023-05-25,Person_1,08:57,16:46,7.82,0.0
2023-05-26,Person_1,08:49,16:58,8.15,0.15
2023-05-27,Person_1,08:53,16:48,7.92,0.0
2023-05-28,Person_1,09:03,16:44,7.68,0.0
2023-05-29,Person_1,08:51,16:57,8.1,0.1
2023-05-30,Person_1,08:49,17:06,8.28,0.28
2023-05-31,Person_1,08:47,16:51,8.07,0.07
2023-06-01,Person_1,08:55,16:52,7.95,0.0
2023-06-02,Person_1,08:54,16:52,7.97,0.0
2023-06-03,Person_1,08:49,16:44,7.92,0.0
2023-06-04,Person_1,08:56,16:39,7.72,0.0
2023-06-05,Person_1,08:56,17:03,8.12,0.12
2023-06-06,Person_1,08:58,16:48,7.83,0.0
2023-06-07,Person_1,08:51,16:57,8.1,0.1
2023-06-08,Person_1,08:45,16:57,8.2,0.2
2023-06-09,Person_1,08:52,16:59,8.12,0.12
2023-06-10,Person_1,08:44,16:45,8.02,0.02
2023-06-11,Person_1,08:39,17:03,8.4,0.4
2023-06-12,Person_1,08:49,16:51,8.03,0.03
2023-06-13,Person_1,08:57,16:41,7.73,0.0
2023-06-14,Person_1,08:48,16:52,8.07,0.07
2023-06-15,Person_1,08:53,16:37,7.73,0.0
2023-06-16,Person_1,09:00,16:48,7.8,0.0
2023-06-17,Person_1,08:58,16:51,7.88,0.0
2023-06-18,Person_1,08:49,16:51,8.03,0.03
2023-06-19,Person_1,08:52,16:55,8.05,0.05
2023-06-20,Person_1,08:55,16:55,8.0,0.0
2023-06-21,Person_1,08:53,16:45,7.87,0.0
2023-06-22,Person_1,08:55,16:49,7.9,0.0
2023-06-23,Person_1,08:44,16:46,8.03,0.03
2023-06-24,Person_1,09:05,16:46,7.68,0.0
2023-06-25,Person_1,08:46,16:53,8.12,0.12
2023-06-26,Person_1,08:53,16:48,7.92,0.0
2023-06-27,Person_1,08:50,16:45,7.92,0.0
2023-06-28,Person_1,08:43,16:50,8.12,0.12
2023-06-29,Person_1,08:48,16:51,8.05,0.05
2023-06-30,Person_1,08:52,17:03,8.18,0.18
2023-07-01,Person_1,08:45,16:51,8.1,0.1
2023-07-02,Person_1,08:41,16:41,8.0,0.0
2023-07-03,Person_1,08:45,16:53,8.13,0.13
2023-07-04,Person_1,08:54,16:52,7.97,0.0
2023-07-05,Person_1,08:43,16:48,8.08,0.08
2023-07-06,Person_1,08:46,16:45,7.98,0.0
2023-07-07,Person_1,08:51,16:46,7.92,0.0
2023-07-08,Person_1,08:37,17:01,8.4,0.4
2023-07-09,Person_1,08:53,16:52,7.98,0.0
2023-07-10,Person_1,08:59,16:53,7.9,0.0
2023-07-11,Person_1,08:43,16:49,8.1,0.1
2023-07-12,Person_1,08:52,16:37,7.75,0.0
2023-07-13,Person_1,08:41,16:58,8.28,0.28
2023-07-14,Person_1,08:51,16:54,8.05,0.05
2023-07-15,Person_1,08:52,16:40,7.8,0.0
2023-07-16,Person_1,08:52,16:53,8.02,0.02
2023-07-17,Person_1,08:48,16:43,7.92,0.0
2023-07-18,Person_1,09:07,16:43,7.6,0.0
2023-07-19,Person_1,08:54,16:53,7.98,0.0
2023-07-20,Person_1,08:51,16:46,7.92,0.0
2023-07-21,Person_1,08:41,16:49,8.13,0.13
2023-07-22,Person_1,08:51,16:58,8.12,0.12
2023-07-23,Person_1,08:58,16:49,7.85,0.0
2023-07-24,Person_1,08:48,16:56,8.13,0.13
2023-07-25,Person_1,08:51,16:58,8.12,0.12
2023-07-26,Person_1,08:45,16:58,8.22,0.22
2023-07-27,Person_1,08:52,16:45,7.88,0.0
2023-07-28,Person_1,08:46,16:55,8.15,0.15
2023-07-29,Person_1,08:36,17:03,8.45,0.45
2023-07-30,Person_1,08:53,16:44,7.85,0.0
2023-07-31,Person_1,08:49,16:44,7.92,0.0
2023-08-01,Person_1,08:52,16:43,7.85,0.0
2023-08-02,Person_1,08:54,16:44,7.83,0.0
2023-08-03,Person_1,08:50,16:50,8.0,0.0
2023-08-04,Person_1,08:56,17:06,8.17,0.17
2023-08-05,Person_1,08:56,16:51,7.92,0.0
2023-08-06,Person_1,08:50,16:58,8.13,0.13
2023-08-07,Person_1,08:52,17:00,8.13,0.13
2023-08-08,Person_1,08:41,16:48,8.12,0.12
2023-08-09,Person_1,09:00,16:54,7.9,0.0
2023-08-10,Person_1,08:48,16:53,8.08,0.08
2023-08-11,Person_1,08:53,16:57,8.07,0.07
2023-08-12,Person_1,08:55,16:48,7.88,0.0
2023-08-13,Person_1,08:47,16:53,8.1,0.1
2023-08-14,Person_1,08:42,16:41,7.98,0.0
2023-08-15,Person_1,08:51,17:01,8.17,0.17
2023-08-16,Person_1,08:51,16:46,7.92,0.0
2023-08-17,Person_1,09:00,16:56,7.93,0.0
2023-08-18,Person_1,08:56,16:57,8.02,0.02
2023-08-19,Person_1,08:54,16:47,7.88,0.0
2023-08-20,Person_1,09:00,16:48,7.8,0.0
2023-08-21,Person_1,08:50,16:49,7.98,0.0
2023-08-22,Person_1,08:45,16:52,8.12,0.12
2023-08-23,Person_1,08:42,16:55,8.22,0.22
2023-08-24,Person_1,08:56,16:53,7.95,0.0
2023-08-25,Person_1,08:48,16:40,7.87,0.0
2023-08-26,Person_1,08:48,16:53,8.08,0.08
2023-08-27,Person_1,08:57,16:44,7.78,0.0
2023-08-28,Person_1,08:49,16:43,7.9,0.0
2023-08-29,Person_1,08:48,16:43,7.92,0.0
2023-08-30,Person_1,08:43,16:52,8.15,0.15
2023-08-31,Person_1,09:04,16:38,7.57,0.0
2023-09-01,Person_1,08:51,16:54,8.05,0.05
2023-09-02,Person_1,08:43,16:47,8.07,0.07
2023-09-03,Person_1,08:53,17:00,8.12,0.12
2023-09-04,Person_1,08:59,16:53,7.9,0.0
2023-09-05,Person_1,08:45,17:04,8.32,0.32
2023-09-06,Person_1,08:45,16:50,8.08,0.08
2023-09-07,Person_1,08:49,16:53,8.07,0.07
2023-09-08,Person_1,08:47,16:43,7.93,0.0
2023-09-09,Person_1,08:50,16:47,7.95,0.0
2023-09-10,Person_1,08:58,16:55,7.95,0.0
2023-09-11,Person_1,08:55,16:51,7.93,0.0
2023-09-12,Person_1,08:48,16:53,8.08,0.08
2023-09-13,Person_1,08:49,16:58,8.15,0.15
2023-09-14,Person_1,08:53,16:52,7.98,0.0
2023-09-15,Person_1,08:46,16:39,7.88,0.0
2023-09-16,Person_1,08:55,16:53,7.97,0.0
2023-09-17,Person_1,08:56,16:50,7.9,0.0
2023-09-18,Person_1,08:51,16:52,8.02,0.02
2023-09-19,Person_1,08:59,16:49,7.83,0.0
2023-09-20,Person_1,08:48,16:36,7.8,0.0
2023-09-21,Person_1,08:54,16:50,7.93,0.0
2023-09-22,Person_1,08:47,16:48,8.02,0.02
2023-09-23,Person_1,09:00,16:59,7.98,0.0
2023-09-24,Person_1,08:58,16:54,7.93,0.0
2023-09-25,Person_1,08:57,16:47,7.83,0.0
2023-09-26,Person_1,08:43,16:45,8.03,0.03
2023-09-27,Person_1,08:52,16:46,7.9,0.0
2023-09-28,Person_1,08:58,16:47,7.82,0.0
2023-09-29,Person_1,08:52,16:39,7.78,0.0
2023-09-30,Person_1,08:43,16:48,8.08,0.08
2023-10-01,Person_1,08:54,16:57,8.05,0.05
2023-10-02,Person_1,08:54,16:44,7.83,0.0
2023-10-03,Person_1,08:53,16:58,8.08,0.08
2023-10-04,Person_1,08:57,16:52,7.92,0.0
2023-10-05,Person_1,08:47,16:43,7.93,0.0
2023-10-06,Person_1,08:54,16:44,7.83,0.0
2023-10-07,Person_1,08:48,16:42,7.9,0.0
2023-10-08,Person_1,08:44,16:45,8.02,0.02
2023-10-09,Person_1,08:48,16:57,8.15,0.15
2023-10-10,Person_1,08:44,16:38,7.9,0.0
